# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=1806752973
# chain_id=2
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
350.259,0.992203,0.238351,4,23,0,-346.511,-0.381987,-0.00389357,3.19258,-0.539803,0.758258,-0.345856,-1.75526,0.0204033,0.0347881,0.0174989,-0.86688,-0.86688
350.259,0.0443011,0.399993,2,7,0,-345.943,-0.381987,-0.00389357,3.19258,-0.539803,0.758258,-0.345856,-1.75526,0.0204033,0.0347881,0.0174989,-0.86688,-0.86688
349.274,0.987685,0.0594422,5,63,0,-344.743,-0.372367,-0.00456879,3.1959,-0.532595,0.760384,-0.335897,-1.75139,0.017289,0.0298098,0.0160325,-0.849303,-0.849303
350.618,1,0.0988627,5,63,0,-344.913,-0.351223,0.0902059,3.18441,-0.519327,0.751018,-0.348623,-1.75508,0.0184424,0.0562572,0.0255088,-0.93541,-0.93541
347.163,0.854978,0.168289,5,63,0,-342.097,-0.348574,0.0736316,3.41059,-0.688743,0.800013,-0.36011,-1.76181,0.0264304,0.0230683,0.0436071,-0.558987,-0.558987
348.297,0.888825,0.19799,5,47,0,-339.729,-0.371638,-0.00761087,3.16746,-0.466084,0.756473,-0.327113,-1.75864,0.0233661,0.0332682,0.0214952,-0.989114,-0.989114
352.037,0.681699,0.252658,4,23,0,-344.53,-0.363235,0.0401328,3.20577,-0.547815,0.743743,-0.347727,-1.75081,0.0176248,0.0522527,0.0450567,-0.953831,-0.953831
355.306,0.632173,0.193135,4,31,0,-345.069,-0.365276,0.06229,3.25008,-0.569879,0.760079,-0.349813,-1.75941,0.0232074,0.0423015,0.0169182,-0.854178,-0.854178
351.32,0.9611,0.13132,4,31,0,-348.619,-0.346993,0.0707016,3.2947,-0.569122,0.775474,-0.349512,-1.75968,0.0189918,0.0449825,0.0282287,-0.891046,-0.891046
351.476,0.996399,0.199123,4,15,0,-348.228,-0.364158,0.0967898,3.26044,-0.56406,0.770021,-0.344267,-1.75698,0.0277464,0.0380368,-0.00932207,-0.675079,-0.675079
354.244,0.675757,0.326761,3,7,0,-350.496,-0.361899,0.100179,3.30452,-0.556238,0.767767,-0.346345,-1.7533,0.0192853,0.0380487,-0.00757034,-0.770908,-0.770908
356.243,0.851208,0.247554,4,31,0,-351.756,-0.348796,0.0617503,3.25973,-0.536291,0.765502,-0.343488,-1.75719,0.0247398,0.0351601,0.0218296,-0.794524,-0.794524
352.542,0.631909,0.285434,3,7,0,-351.048,-0.358326,0.0531274,3.27239,-0.540291,0.762052,-0.338698,-1.75476,0.0223871,0.037396,0.027541,-0.685911,-0.685911
352.542,2.37815e-36,0.783513,1,1,0,-347.966,-0.358326,0.0531274,3.27239,-0.540291,0.762052,-0.338698,-1.75476,0.0223871,0.037396,0.027541,-0.685911,-0.685911
352.542,0,1.82955,0,1,1,-349.365,-0.358326,0.0531274,3.27239,-0.540291,0.762052,-0.338698,-1.75476,0.0223871,0.037396,0.027541,-0.685911,-0.685911
351.615,0.98287,0.180393,4,31,0,-347.312,-0.370061,-0.0198643,3.33939,-0.573599,0.774338,-0.351026,-1.75745,0.025116,0.0410786,0.0727415,-0.79594,-0.79594
351.003,0.93453,0.179496,4,15,0,-344.703,-0.355651,0.0144809,3.29286,-0.668718,0.76981,-0.356307,-1.75749,0.0252752,0.0407008,0.0664482,-0.733193,-0.733193
346.9,0.975352,0.200698,4,31,0,-341.691,-0.394478,-0.00512184,3.25933,-0.447481,0.772421,-0.332287,-1.76163,0.0224704,0.0635758,0.0558576,-1.01524,-1.01524
346.9,0.123398,0.288645,3,7,0,-337.364,-0.394478,-0.00512184,3.25933,-0.447481,0.772421,-0.332287,-1.76163,0.0224704,0.0635758,0.0558576,-1.01524,-1.01524
347.146,0.999327,0.0332638,6,63,0,-341.2,-0.378822,0.00879868,3.24231,-0.441073,0.756299,-0.336525,-1.76533,0.0348151,0.0650083,0.0480069,-0.937468,-0.937468
352.65,0.999677,0.0565039,6,63,0,-342.726,-0.369883,-0.00958537,3.23969,-0.487287,0.768999,-0.33576,-1.75357,0.0167828,0.0388144,0.0487987,-0.765098,-0.765098
354.391,0.975203,0.100909,5,63,0,-346.113,-0.348445,0.0081934,3.19831,-0.513107,0.757196,-0.335391,-1.75228,0.0153329,0.0258915,0.0430294,-0.898215,-0.898215
354.553,0.986641,0.17182,5,31,0,-351.882,-0.329678,0.0368944,3.26887,-0.572009,0.767965,-0.353403,-1.75955,0.0304696,0.0179639,0.0402952,-0.754505,-0.754505
353.432,0.706716,0.308388,4,15,0,-350.145,-0.347195,0.0558425,3.27381,-0.584397,0.765149,-0.343916,-1.76075,0.0265317,0.0278683,0.0270737,-0.755034,-0.755034
351.187,0.629115,0.230528,4,31,0,-348.056,-0.389948,0.033604,3.22772,-0.554865,0.768781,-0.339897,-1.76167,0.0184471,0.0446199,0.0284898,-0.854852,-0.854852
351.655,0.929739,0.136025,3,7,0,-346.183,-0.393815,0.0223296,3.226,-0.555148,0.768255,-0.340622,-1.7534,0.0207231,0.0426584,0.0219852,-0.861973,-0.861973
349.113,0.994576,0.207997,4,15,0,-345.404,-0.36147,0.0442033,3.30027,-0.640285,0.78223,-0.357748,-1.76289,0.0221333,0.0637874,0.0276623,-0.749815,-0.749815
352.178,0.516422,0.38922,3,7,0,-347.297,-0.3798,0.0634179,3.26387,-0.583651,0.769129,-0.360025,-1.75249,0.0189002,0.0276823,0.0143943,-0.743617,-0.743617
349.371,0.946957,0.164752,3,15,0,-347.589,-0.382481,0.0611854,3.29192,-0.606789,0.759126,-0.35727,-1.75147,0.0177163,0.0253012,0.0101556,-0.757407,-0.757407
349.726,1,0.265966,3,7,0,-347.498,-0.344581,0.0901305,3.32228,-0.577,0.775423,-0.345721,-1.76199,0.0305892,0.0532552,0.00763345,-0.711011,-0.711011
349.726,0.000943779,0.502319,1,1,0,-347.819,-0.344581,0.0901305,3.32228,-0.577,0.775423,-0.345721,-1.76199,0.0305892,0.0532552,0.00763345,-0.711011,-0.711011
350.923,0.998959,0.0455606,6,127,0,-337.276,-0.324059,0.115009,3.20063,-0.519531,0.748016,-0.351202,-1.75384,0.0222394,0.0151902,-0.00760731,-0.974101,-0.974101
352.166,0.99644,0.0863536,6,63,0,-345.452,-0.317398,0.0715994,3.29701,-0.580584,0.779742,-0.342989,-1.75821,0.0232637,0.0190381,0.00662738,-0.631934,-0.631934
354.713,0.952917,0.160964,4,31,0,-348.013,-0.360361,0.00566232,3.1945,-0.558834,0.757637,-0.347679,-1.75501,0.0193367,0.0366027,0.0453216,-0.933068,-0.933068
353.263,0.816438,0.261323,4,15,0,-348.331,-0.377661,0.0524872,3.19803,-0.540345,0.752139,-0.340089,-1.75246,0.0136898,0.0455492,0.0225635,-1.01866,-1.01866
352.47,0.78862,0.282221,4,31,0,-346.875,-0.418192,0.00652512,3.30599,-0.539497,0.774306,-0.350899,-1.75903,0.0256301,0.0534049,0.047577,-0.774317,-0.774317
352.921,0.8957,0.280871,4,15,0,-347.319,-0.428152,0.0373834,3.26894,-0.585575,0.770884,-0.352702,-1.75819,0.0232052,0.0740055,0.0353734,-0.761206,-0.761206
350.254,0.151514,0.380732,4,15,0,-343.967,-0.389034,-0.039498,3.276,-0.522662,0.761697,-0.347482,-1.75695,0.0170636,0.0698857,0.0631898,-0.853682,-0.853682
352.004,0.999004,0.0612586,5,63,0,-347.58,-0.385272,0.0176375,3.24712,-0.565243,0.764214,-0.35027,-1.76353,0.0271967,0.0457621,0.0618634,-0.890132,-0.890132
352.44,0.897242,0.11219,5,31,0,-345.194,-0.371953,0.0383797,3.19929,-0.502721,0.758357,-0.329418,-1.75402,0.0143796,0.0431089,0.0427984,-0.825351,-0.825351
349.7,0.967903,0.152838,5,31,0,-345.54,-0.365568,0.0305637,3.21589,-0.460759,0.760206,-0.321511,-1.75281,0.0136051,0.0395948,0.0566024,-0.794266,-0.794266
351.044,0.955237,0.252207,4,15,0,-345.732,-0.365434,-0.0321737,3.22222,-0.491474,0.755369,-0.341367,-1.76064,0.0264922,0.0372666,0.0757738,-1.02252,-1.02252
351.876,0.458775,0.398537,4,15,0,-345.758,-0.386008,0.0712484,3.23348,-0.522774,0.757682,-0.336412,-1.75347,0.0146779,0.0549669,0.0422512,-0.818554,-0.818554
351.4,0.990517,0.160475,5,47,0,-348.542,-0.396882,0.0144118,3.27976,-0.52598,0.766962,-0.339165,-1.75692,0.0215251,0.0528667,0.004105,-0.785602,-0.785602
350.535,0.791081,0.278024,3,7,0,-345.184,-0.400836,0.0302701,3.28303,-0.462295,0.773061,-0.337003,-1.7595,0.0232097,0.0524058,0.0448325,-0.730416,-0.730416
349.135,0.754838,0.278948,3,7,0,-345.288,-0.384956,0.0147949,3.2919,-0.470902,0.76674,-0.330982,-1.75706,0.015117,0.0500588,0.0308303,-0.679796,-0.679796
351.415,0.871391,0.25402,3,7,0,-344.44,-0.370981,0.0616093,3.30548,-0.528417,0.780436,-0.327221,-1.75516,0.0186073,0.0488629,0.0261229,-0.706819,-0.706819
352.606,0.562141,0.315502,3,7,0,-344.806,-0.377907,0.0520748,3.30916,-0.509149,0.778451,-0.338123,-1.76058,0.0199587,0.0417399,0.0154812,-0.709018,-0.709018
352.644,0.99377,0.17317,4,15,0,-349.039,-0.39207,0.0757963,3.31953,-0.522937,0.774962,-0.342417,-1.75837,0.0186665,0.0620827,0.0127745,-0.731508,-0.731508
352.732,0.945595,0.295815,4,15,0,-347.285,-0.353478,0.0331316,3.14992,-0.531638,0.747698,-0.344393,-1.7547,0.0206059,0.0347356,0.0176375,-0.987027,-0.987027
349.752,0.0520284,0.442337,2,6,1,-343.827,-0.353676,0.0356278,3.17391,-0.528143,0.760603,-0.332558,-1.76012,0.0157753,0.0375353,0.0357435,-0.962558,-0.962558
349.936,0.996955,0.0662215,5,63,0,-342.046,-0.319013,-0.000914935,3.22951,-0.514601,0.757084,-0.354177,-1.75733,0.0178877,0.0163989,0.0451431,-0.760624,-0.760624
352.817,0.974725,0.113446,5,31,0,-345.094,-0.333572,0.0822438,3.26532,-0.55094,0.776226,-0.347824,-1.75415,0.0202301,0.0298284,0.0083081,-0.834031,-0.834031
354.568,0.922782,0.182214,5,31,0,-348.922,-0.315875,0.0118915,3.22547,-0.520409,0.758328,-0.339483,-1.75597,0.0180571,0.0192794,0.0524154,-0.849306,-0.849306
353.68,0.912937,0.255042,4,15,0,-351.365,-0.344626,0.0763527,3.27172,-0.582953,0.760088,-0.352007,-1.75609,0.021147,0.0291505,0.0111065,-0.912241,-0.912241
352.71,0.799783,0.346569,4,15,0,-347.115,-0.30927,-0.0135958,3.20791,-0.569807,0.758032,-0.354402,-1.75825,0.0262227,0.0185997,0.0626311,-0.916911,-0.916911
353.054,0.228976,0.354311,3,15,1,-348.131,-0.305505,0.0235891,3.21689,-0.505618,0.764872,-0.337286,-1.75633,0.0242965,0.00659044,0.0368752,-0.883584,-0.883584
352.207,0.991201,0.0890779,6,63,0,-350.193,-0.299299,0.0102437,3.23802,-0.550169,0.754865,-0.348091,-1.75036,0.0194681,0.00601765,0.0450393,-0.839817,-0.839817
353.774,0.999799,0.146591,5,63,0,-347.652,-0.380886,0.0568112,3.21659,-0.567582,0.753453,-0.353135,-1.75949,0.0265319,0.0559662,0.0252528,-0.927253,-0.927253
353.502,0.967712,0.244565,4,15,0,-349.104,-0.409249,-0.00385942,3.28819,-0.56145,0.771824,-0.347091,-1.75655,0.018049,0.0693754,0.0615242,-0.725278,-0.725278
354.317,0.225644,0.374995,4,15,0,-348.539,-0.375011,0.011057,3.27009,-0.577283,0.773571,-0.347722,-1.7569,0.0153947,0.0374956,0.0389435,-0.757475,-0.757475
353.333,0.994795,0.0970814,5,63,0,-347.682,-0.395166,0.00172124,3.34686,-0.628492,0.781359,-0.358079,-1.75697,0.0206904,0.0623787,0.059734,-0.668815,-0.668815
351.053,0.914915,0.158771,6,63,0,-347.268,-0.382641,0.0248958,3.35115,-0.615524,0.787654,-0.372967,-1.76229,0.0313772,0.0604834,0.0480507,-0.662359,-0.662359
350.518,0.992076,0.213659,4,15,0,-348.368,-0.413649,0.0247989,3.35223,-0.662602,0.791659,-0.355741,-1.75512,0.0187404,0.0562418,0.0441063,-0.618397,-0.618397
351.719,0.114262,0.343062,4,15,0,-345.219,-0.398086,0.0635074,3.38699,-0.619991,0.787326,-0.364582,-1.7588,0.0224586,0.060425,0.0149472,-0.636409,-0.636409
353.765,0.999502,0.0710371,6,63,0,-348.192,-0.386408,0.0329065,3.25811,-0.568406,0.761052,-0.348292,-1.7535,0.0140572,0.0670419,0.034477,-0.81576,-0.81576
353.712,0.992107,0.116122,5,63,0,-347.071,-0.350124,0.0146793,3.1753,-0.547123,0.751059,-0.350276,-1.75656,0.0222427,0.0280787,0.0485888,-0.970314,-0.970314
352.837,0.970305,0.185429,4,15,0,-351.626,-0.328776,0.0144698,3.21639,-0.584269,0.756185,-0.348394,-1.75364,0.0199779,0.0309873,0.0442888,-1.00861,-1.00861
351.859,0.531505,0.280035,4,15,0,-343.125,-0.333097,0.0854334,3.27252,-0.557568,0.772555,-0.356691,-1.76038,0.0291483,0.0362252,0.0261688,-0.894667,-0.894667
352.933,0.998784,0.15553,4,15,0,-350.414,-0.357319,0.0485306,3.22144,-0.610378,0.762042,-0.349192,-1.75274,0.0138363,0.0283165,0.0126042,-0.760756,-0.760756
349.26,0.843374,0.249389,4,15,0,-346.226,-0.422404,0.00487761,3.31014,-0.575901,0.785356,-0.356579,-1.75591,0.0222268,0.0605474,0.0326036,-0.651899,-0.651899
347.215,0.850844,0.280676,3,15,0,-342.62,-0.403854,0.0165622,3.2957,-0.586236,0.772436,-0.349465,-1.75856,0.0194625,0.0613377,0.031828,-0.566334,-0.566334
348.333,0.935172,0.320694,3,15,0,-341.729,-0.362762,0.0555244,3.32671,-0.540745,0.775529,-0.348896,-1.76328,0.0250303,0.0556293,0.0417203,-0.898517,-0.898517
349.982,0.280734,0.440853,2,3,0,-343.426,-0.35857,0.0389213,3.31994,-0.582463,0.774034,-0.349764,-1.76111,0.0204002,0.051598,0.0372103,-0.882901,-0.882901
355.397,0.999905,0.143062,3,15,0,-348.44,-0.373202,0.0546176,3.28729,-0.58645,0.773766,-0.360822,-1.75853,0.0265246,0.0457617,0.0261496,-0.705625,-0.705625
353.377,0.612141,0.226759,3,15,0,-348.207,-0.36259,0.071085,3.29426,-0.660783,0.77667,-0.357368,-1.76145,0.0255979,0.0450337,0.0102921,-0.689276,-0.689276
351.08,0.961061,0.153828,4,23,0,-346.205,-0.357026,0.0725276,3.26367,-0.640046,0.76691,-0.347943,-1.75102,0.00982372,0.0446129,0.00818977,-0.711799,-0.711799
342.366,0.650144,0.222859,4,31,0,-334.763,-0.328414,-0.0674303,3.20411,-0.491899,0.755807,-0.356681,-1.75909,0.0345773,0.0129088,0.0617686,-1.04919,-1.04919
351.679,1,0.16476,4,15,0,-336.982,-0.301506,0.0222403,3.2306,-0.55085,0.7596,-0.343833,-1.75177,0.0146211,0.0159111,0.0679738,-0.794817,-0.794817
350.759,0.995253,0.258185,4,31,0,-347.38,-0.336873,0.0395965,3.24661,-0.651808,0.765254,-0.369002,-1.76073,0.0319378,0.0158317,0.0127585,-0.871058,-0.871058
350.945,0.566091,0.398496,4,15,0,-346.099,-0.322879,0.121124,3.20863,-0.589055,0.75537,-0.353761,-1.75339,0.0242356,0.0319714,0.00702433,-0.91382,-0.91382
349.852,0.838587,0.247013,5,31,0,-342.975,-0.298395,0.0456752,3.14919,-0.540319,0.74743,-0.342542,-1.75677,0.017973,0.000304544,0.0161783,-1.00474,-1.00474
352.812,0.894516,0.272965,4,15,0,-344.759,-0.346446,0.0484409,3.19514,-0.506313,0.747298,-0.336206,-1.75855,0.0214215,0.0301046,0.0285038,-0.986913,-0.986913
348.137,0.581925,0.338682,4,15,0,-343.197,-0.298158,0.0439304,3.30591,-0.478195,0.774356,-0.330122,-1.75258,0.0217496,-0.000905987,0.0399727,-0.704071,-0.704071
352.586,0.920106,0.218776,4,15,0,-341.818,-0.330526,-0.0174283,3.27091,-0.637568,0.770849,-0.365641,-1.75536,0.0249071,0.0183928,0.0483803,-0.772696,-0.772696
351.13,0.929733,0.285846,4,15,0,-346.949,-0.280991,0.0819368,3.28064,-0.607155,0.772229,-0.352493,-1.75796,0.0194811,0.00491443,0.0126987,-0.792399,-0.792399
351.13,0.31411,0.379859,3,7,0,-348.53,-0.280991,0.0819368,3.28064,-0.607155,0.772229,-0.352493,-1.75796,0.0194811,0.00491443,0.0126987,-0.792399,-0.792399
351.098,0.974835,0.142627,4,15,0,-347.384,-0.296942,0.0512074,3.29201,-0.586013,0.767547,-0.354897,-1.74944,0.0155478,-0.00482569,0.012808,-0.767618,-0.767618
348.209,0.866871,0.207881,4,15,0,-343.619,-0.315991,-0.00023672,3.209,-0.583341,0.760621,-0.360915,-1.76094,0.0305004,0.0263292,0.0183712,-0.786096,-0.786096
349.083,1,0.242477,4,31,0,-342.564,-0.363319,0.0335707,3.26098,-0.487668,0.767206,-0.330095,-1.75413,0.0161055,0.0278317,0.0642512,-0.934673,-0.934673
348.431,0.964912,0.36936,3,7,0,-344.829,-0.367865,0.0117027,3.26291,-0.469142,0.764743,-0.329352,-1.75591,0.0201797,0.0234403,0.06961,-0.930018,-0.930018
348.431,0.00117246,0.522148,2,5,1,-346.759,-0.367865,0.0117027,3.26291,-0.469142,0.764743,-0.329352,-1.75591,0.0201797,0.0234403,0.06961,-0.930018,-0.930018
348.653,0.997372,0.107311,4,15,0,-344.621,-0.365603,0.0182051,3.26559,-0.463199,0.76084,-0.33487,-1.75687,0.0209565,0.0241889,0.0670793,-0.932845,-0.932845
350.426,0.998764,0.162218,4,31,0,-344.579,-0.321265,0.112658,3.19716,-0.571198,0.753279,-0.346315,-1.75324,0.0213579,0.0303922,0.0222186,-0.823845,-0.823845
350.166,0.669974,0.244891,3,15,0,-343.378,-0.338389,0.0726691,3.29507,-0.486909,0.771446,-0.332792,-1.75725,0.0239015,0.0253789,-0.0215116,-0.833096,-0.833096
349.349,0.963787,0.192756,3,7,0,-345.992,-0.335106,0.0556523,3.28829,-0.492048,0.776795,-0.326674,-1.75725,0.0205006,0.0192123,-0.00783684,-0.855075,-0.855075
347.53,0.870526,0.270394,4,15,0,-341.9,-0.397927,-0.0261787,3.2283,-0.605099,0.762206,-0.348058,-1.76085,0.0293829,0.0613767,0.0856652,-0.953157,-0.953157
350.617,0.997753,0.315203,4,15,0,-343.466,-0.381938,0.102013,3.20758,-0.504882,0.753774,-0.326315,-1.75298,0.0181961,0.0646775,0.0045881,-0.915031,-0.915031
350.617,0.0119023,0.469656,3,15,0,-345.506,-0.381938,0.102013,3.20758,-0.504882,0.753774,-0.326315,-1.75298,0.0181961,0.0646775,0.0045881,-0.915031,-0.915031
354.599,0.999537,0.103791,5,31,0,-348.645,-0.364184,0.074345,3.22572,-0.53718,0.755812,-0.349153,-1.7546,0.0218909,0.0382124,-0.00402584,-0.904682,-0.904682
351.039,0.817417,0.155382,4,15,0,-346.337,-0.360642,0.0786103,3.2122,-0.544773,0.764525,-0.336775,-1.75258,0.0126716,0.0492841,-0.00629854,-0.822012,-0.822012
353.743,0.98037,0.16353,4,15,0,-348.384,-0.368977,0.0824785,3.26771,-0.501615,0.763556,-0.342033,-1.7568,0.0212772,0.0454089,0.020116,-0.913663,-0.913663
353.913,0.929302,0.234661,4,31,0,-350.114,-0.37966,-0.00469235,3.22553,-0.559717,0.763444,-0.33857,-1.75807,0.0217118,0.0518761,0.0434963,-0.798217,-0.798217
354.035,0.816398,0.30463,3,15,0,-350.037,-0.358881,0.0648759,3.28434,-0.609484,0.772713,-0.366261,-1.75811,0.023375,0.0391951,0.0299482,-0.842007,-0.842007
352.282,0.983554,0.318752,3,7,0,-350.999,-0.366603,0.0120192,3.21135,-0.648206,0.762975,-0.356879,-1.75598,0.020128,0.0457073,0.0343614,-0.777742,-0.777742
352.908,0.286732,0.456526,3,8,1,-349.333,-0.362295,0.0283587,3.24322,-0.656309,0.763914,-0.352685,-1.7564,0.0208213,0.0334492,0.0464002,-0.781554,-0.781554
350.362,0.982111,0.176773,5,31,0,-344.992,-0.322223,-0.0463088,3.23735,-0.557018,0.759002,-0.359816,-1.75956,0.0274607,0.0335834,0.0807869,-0.801695,-0.801695
349.482,0.692911,0.252328,4,31,0,-343.767,-0.3339,0.0944239,3.33003,-0.592363,0.782781,-0.347739,-1.75031,0.0106259,0.015775,-0.0149059,-0.678182,-0.678182
349.622,0.982365,0.20989,4,15,0,-345.06,-0.32831,-0.0330294,3.24083,-0.583746,0.758981,-0.360852,-1.76379,0.0324614,0.0335568,0.0803612,-0.860994,-0.860994
351.929,0.860909,0.298582,3,15,0,-341.976,-0.319543,0.0233427,3.18039,-0.579357,0.756667,-0.346246,-1.7573,0.0162769,0.0155058,0.0343645,-0.926495,-0.926495
352.693,0.934825,0.338625,4,15,0,-349.283,-0.395063,0.0275906,3.31084,-0.600221,0.770778,-0.35448,-1.75287,0.0119714,0.0630603,0.0389312,-0.712968,-0.712968
352.693,0.0474134,0.439283,2,6,1,-343.961,-0.395063,0.0275906,3.31084,-0.600221,0.770778,-0.35448,-1.75287,0.0119714,0.0630603,0.0389312,-0.712968,-0.712968
352.109,0.958272,0.112514,5,47,0,-347.838,-0.365805,-0.00573224,3.28217,-0.543779,0.77917,-0.3509,-1.7631,0.0338223,0.037412,0.0347743,-0.772224,-0.772224
352.109,0.113113,0.610655,3,7,0,-351.256,-0.365805,-0.00573224,3.28217,-0.543779,0.77917,-0.3509,-1.7631,0.0338223,0.037412,0.0347743,-0.772224,-0.772224
352.109,0,1.75151,0,1,1,-345.532,-0.365805,-0.00573224,3.28217,-0.543779,0.77917,-0.3509,-1.7631,0.0338223,0.037412,0.0347743,-0.772224,-0.772224
352.426,0.978993,0.183551,3,7,0,-349.874,-0.352442,0.0223574,3.29229,-0.556272,0.768214,-0.354415,-1.76393,0.0310594,0.0326211,0.0608657,-0.779741,-0.779741
354.088,0.987678,0.187163,4,15,0,-349.687,-0.367051,0.0181564,3.27378,-0.582864,0.774337,-0.35718,-1.7581,0.0292097,0.048902,0.0538134,-0.752357,-0.752357
354.497,0.994587,0.248762,4,15,0,-352.036,-0.366415,0.013411,3.29983,-0.558659,0.776132,-0.345334,-1.76152,0.0208422,0.0414339,0.0401965,-0.734736,-0.734736
353.904,0.411606,0.386613,4,15,0,-351.368,-0.349103,0.0686425,3.25776,-0.550024,0.761427,-0.340409,-1.75779,0.0227442,0.0196908,0.00388656,-0.846437,-0.846437
350.89,0.999807,0.109263,5,31,0,-347.93,-0.374033,-0.0405169,3.30492,-0.605775,0.78251,-0.365061,-1.7655,0.0298697,0.0427579,0.0613222,-0.727006,-0.727006
351.076,0.9503,0.190367,4,31,0,-346.553,-0.345768,0.081101,3.22602,-0.55727,0.760763,-0.33481,-1.7503,0.0119084,0.0363519,-0.0179657,-0.809001,-0.809001
353.061,1,0.295249,3,7,0,-349.705,-0.352321,0.0737671,3.22454,-0.555106,0.758553,-0.336526,-1.75244,0.0151717,0.0367118,-0.0119268,-0.815096,-0.815096
353.061,0.0689358,0.547164,3,7,0,-346.862,-0.352321,0.0737671,3.22454,-0.555106,0.758553,-0.336526,-1.75244,0.0151717,0.0367118,-0.0119268,-0.815096,-0.815096
350.949,0.993599,0.0540318,6,127,0,-345.222,-0.311583,0.119936,3.29935,-0.54646,0.771356,-0.343848,-1.75078,0.014886,0.0140504,0.00896826,-0.765047,-0.765047
352.807,0.998521,0.100128,5,31,0,-347.769,-0.352596,-0.015891,3.255,-0.592264,0.771323,-0.356415,-1.76289,0.0319132,0.0224697,0.0524182,-0.743671,-0.743671
353.701,0.991372,0.189427,4,15,0,-349.224,-0.364178,0.0350637,3.27585,-0.609627,0.769319,-0.358168,-1.75726,0.022152,0.0472545,0.0616864,-0.849417,-0.849417
352.88,0.753355,0.350499,3,15,0,-348.199,-0.360762,0.0787022,3.25927,-0.580542,0.761433,-0.344997,-1.75367,0.0190907,0.0253869,0.00250339,-0.707961,-0.707961
353.669,0.970648,0.307849,4,15,0,-350.14,-0.346978,0.0396693,3.28439,-0.626301,0.768443,-0.360739,-1.75916,0.0239955,0.0258124,0.0389475,-0.864088,-0.864088
353.669,3.78224e-11,0.532286,2,5,1,-344.224,-0.346978,0.0396693,3.28439,-0.626301,0.768443,-0.360739,-1.75916,0.0239955,0.0258124,0.0389475,-0.864088,-0.864088
351.579,0.988368,0.0461799,6,63,0,-346.341,-0.325142,0.0111411,3.25812,-0.543135,0.760885,-0.349624,-1.75902,0.022839,0.0162654,0.0576388,-0.704292,-0.704292
351.182,0.997072,0.0851145,5,31,0,-345.802,-0.352951,0.0395373,3.27792,-0.641799,0.766159,-0.352712,-1.75589,0.0156567,0.0324008,0.0183137,-0.881424,-0.881424
352.948,0.986617,0.159871,4,15,0,-344.592,-0.387358,0.0912644,3.28449,-0.542612,0.767439,-0.351845,-1.75203,0.0178908,0.049056,0.0182243,-0.743778,-0.743778
352.162,0.980762,0.288473,4,15,0,-349.706,-0.371847,-0.0262298,3.28002,-0.531941,0.765504,-0.358503,-1.75797,0.024771,0.0327703,0.0704306,-0.759704,-0.759704
354.292,0.728489,0.507057,3,7,0,-350.966,-0.331388,0.0538368,3.28811,-0.550312,0.767613,-0.356568,-1.75238,0.0193308,0.0289793,0.0207592,-0.740935,-0.740935
353.592,0.145894,0.419056,3,7,0,-346.704,-0.381944,0.0300204,3.24906,-0.619509,0.761092,-0.350582,-1.75669,0.0174526,0.0461946,0.0242519,-0.80738,-0.80738
353.421,0.998996,0.0629997,5,63,0,-350.017,-0.336659,0.0649926,3.25995,-0.518686,0.76764,-0.354261,-1.76095,0.024807,0.032682,0.0300658,-0.809422,-0.809422
353.166,0.990945,0.116798,5,31,0,-347.758,-0.367436,0.0395202,3.30917,-0.582784,0.772188,-0.360938,-1.75262,0.0170449,0.0453217,0.0582064,-0.739637,-0.739637
351.16,0.977538,0.209449,4,15,0,-349.454,-0.375097,-0.0249867,3.34301,-0.59457,0.788072,-0.350281,-1.76138,0.0271886,0.0483137,0.0413609,-0.646549,-0.646549
348.756,0.817213,0.358,4,15,0,-343.5,-0.343925,0.0764072,3.19426,-0.599579,0.762858,-0.354278,-1.76277,0.0319977,0.0198995,-0.0162529,-0.782038,-0.782038
344.106,0.442573,0.385089,4,15,0,-337.92,-0.365025,-0.00701206,3.20474,-0.449236,0.752383,-0.346999,-1.75812,0.0277016,0.074227,0.0665906,-0.832697,-0.832697
354.457,0.971538,0.144464,3,7,0,-340.386,-0.397796,0.00672535,3.23086,-0.515957,0.757253,-0.343734,-1.75698,0.0210724,0.0572111,0.0461288,-0.886764,-0.886764
353.465,0.692439,0.240421,4,31,0,-346.736,-0.332026,-0.0107767,3.22208,-0.543845,0.760295,-0.33279,-1.75307,0.0164536,0.0243973,0.0553036,-0.900717,-0.900717
353.053,0.973091,0.183553,5,31,0,-346.009,-0.333444,0.0713406,3.26832,-0.605242,0.76732,-0.363319,-1.75737,0.0246686,0.0262845,0.0134219,-0.658772,-0.658772
